,smiles,logP,qed,SAS
0,OC1C=Cc2c(ccc3cccnc23)C1O,1.6558999999999997,0.6993314328514519,3.4307126875688674
1,OC1C=Cc2ccc3c(ccc4ccccc43)c2C1O,3.4141000000000026,0.6094202746465475,3.1270306361438607
2,Cc1c(N)cccc1[N+](=O)[O-],1.48542,0.37618304623671805,1.975375933114206
3,O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])cccc3c2c1,3.809400000000002,0.4014238921067948,2.020162773413416
4,O=C(NCO)NCO,-1.8148,0.3239309625726272,3.0071127259193142
5,O=[N+]([O-])c1ccc2ccc3c4ccccc4[n+]([O-])c4ccc1c2c34,4.278800000000003,0.11574238156822503,2.685945847468279
6,Cc1cccc(NO)c1C,2.10454,0.5808157166070327,2.02051039231654
7,O=NN1CCC[C@H](Cl)C1,1.3710000000000002,0.4157562802180099,3.846409847375684
8,COC12OOC1(C)Oc1ccccc12,1.5562,0.6355149240045027,3.9610473229962846
9,[N-]=[N+]=NCC(O)Cn1cnc2c(Cl)nc(N)nc21,0.7330999999999999,0.3641224532803496,3.6243840353728123
10,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,1.6926999999999996,0.26971833965493713,6.061552510048105
11,C1=Cc2cc3cccc4c5ccccc5c5ccc1c2c5c34,6.221000000000003,0.22802202618184741,2.3657100704734706
12,C=CCOCC1CO1,0.5878,0.30287473323984854,3.177641471164348
13,Oc1ccc2ccccc2c1N=Nc1ccccc1,4.9608000000000025,0.639788018341975,2.0882714709970447
14,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,6.299400000000003,0.23019675559525438,1.5809211237550436
15,O=C/C=C/c1ccc([N+](=O)[O-])cc1,1.8069,0.30589552850747875,2.166593596162672
16,N#[N+]c1cccc2c1C(=O)c1ccccc1C2=O,2.946580000000001,0.5625602392064966,2.3670434802905564
17,Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1,3.8248000000000015,0.7586739279140475,1.940596027795884
18,OCC(Br)CBr,1.1371,0.6884884769590013,4.049679773051674
19,COc1cc2c(c3oc(O)c4c(O)ccc-4c13)C1C(O2)OC2OC21,2.5146000000000015,0.6628705500416946,4.43313642203387
20,CC1C=Cc2c1ccc1c2ccc2ccccc21,5.123300000000004,0.4699030936651303,2.722614287912725
21,CC(C)(C)OC(=O)/C=C/c1ccc([N+](=O)[O-])o1,2.542700000000001,0.3500645942498761,2.4738235049174797
22,[N-]=[N+]=C1C=NC(=O)NC1=O,-1.0222,0.34214759491318986,4.19121808462423
23,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,5.553220000000004,0.2894274347351113,2.252434687429689
24,C1=Cc2c3ccccc3cc3cccc1c23,4.4768000000000026,0.3687663697638187,2.203272513809871
25,Nc1cccc2nc3ccccc3nc12,2.3652000000000006,0.442253758599829,1.8765502516710502
26,CBr,1.0110999999999999,0.3936198519990384,3.4772602266417003
27,Cc1cc(N=Nc2cccnc2)c(N)cc1N,2.9698199999999995,0.6100361057984933,2.7030031203020943
28,COc1cccc2c1ccc1c(C(=O)O)cc3c(c12)OCO3,3.4285000000000023,0.7339061576243022,2.256551928615327
29,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,2.0385999999999997,0.6929194450857568,3.071102223209815
30,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.0185000000000013,0.8182421638748345,2.0331200418808386
31,ClC(Cl)(Cl)Br,2.709,0.5249350243396338,3.3511883822883632
32,O=[N+]([O-])c1cc[n+]([O-])cc1,0.22819999999999996,0.24238619463289307,2.8381103923165405
33,COc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(N)ccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,7.994800000000005,0.0541975526639622,3.463692240812887
34,O=NN1CCCNC1=O,0.08310000000000001,0.5095245418848304,3.2978113918409413
35,Nc1ccc(O)c(N)c1,0.5566000000000002,0.26855419530554153,2.0687972379947883
36,Cc1ccc(S(=O)(=O)OCC2CO2)cc1,1.09912,0.571703730768941,2.5088973529502905
37,Fc1ccnc2ccccc12,2.373900000000001,0.5570772518908732,1.7192431247587692
38,N=C(N)NNc1ccc(N=NC(N)=S)cc1,0.8238699999999997,0.1749173962452805,3.1517348389846953
39,O=[N+]([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,3.6734000000000018,0.48145243168898105,1.8714869212550003
40,O=NN1CCC[C@H](O)C1,0.12450000000000011,0.5129291486704721,3.5592073858372224
41,CCCCN(CCO)N=O,0.7622,0.4443615135519958,2.903812956419104
42,CC(=O)N(O)c1ccccc1C,1.73712,0.5082668639844653,2.2570704075616845
43,Nc1ccc2cccc3c2c1-c1ccccc1-3,4.069400000000002,0.4413478987641275,1.9804921203020935
44,CCCCN(CCCCO)N=O,1.5424,0.34480893821801845,2.7515569460232214
45,O=[N+]([O-])c1c(O)ccc2ccccc12,2.4536,0.5531393182934673,1.944685319419948
46,C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,1.7109,0.7951754087735382,5.406420925513362
