,smiles,logP,qed,SAS
0,NC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,2.0046000000000004,0.7870767722234108,2.1046052721457613
1,Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,4.707920000000004,0.6109503560436471,2.507916669346095
2,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,2.8524000000000007,0.26053822184509995,3.956960961496261
3,O=C(NCC1CCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,1.8842999999999996,0.8673826582965244,2.346031951236231
4,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,4.743620000000003,0.8594044841056042,1.914580600329252
5,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(F)c2)C1)C1CCCCC1,2.6218000000000012,0.5452995881240897,3.3418752384189316
6,CC(=O)NC[C@H]1CN(c2ccc(N3Cc4cccnc4C3)c(F)c2)C(=O)O1,2.2021999999999995,0.8931609916951855,3.0465315302598786
7,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,3.5904200000000026,0.6577452185749303,2.73615679135888
8,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,1.6109,0.5534046105187581,2.739511948408154
9,C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)[nH]c12,1.7311999999999996,0.4047524670089109,3.0456155711659196
10,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,2.854700000000001,0.442188972628457,3.1233432327689084
11,COc1cc(C(=O)N2CC[C@](CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,5.712300000000005,0.3052646656849225,3.332455937446424
12,CCN(C(=O)NCc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,6.043800000000006,0.4110136860183784,2.285186008490685
13,COCCNc1nc(C#N)nc(NCC(C)C)c1N,1.0566799999999994,0.6315060563772528,2.744985038199074
14,COC1CCN(C(=O)C2CCN(CCc3c(-c4cc(C)cc(C)c4)[nH]c4sc(C(C)(C)C(=O)N5C6CCC5CC6)cc34)CC2)CC1,6.836140000000007,0.29184708001208354,4.002645123433375
15,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nccnc12,2.7830000000000013,0.5145343253546149,3.1188780340732487
16,Nc1ccccc1NC(=O)c1ccc(-c2nccs2)cc1,3.6446000000000014,0.7247501253129902,1.8669598877713867
17,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3ccccc3C(F)(F)F)sc21,4.501800000000004,0.3761859461841368,3.0118317689211356
18,Clc1ccccc1CN1CCc2sccc2C1,3.959800000000002,0.7928094140981294,1.9968831972251717
19,COC(=O)c1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,5.160700000000006,0.39380417657419164,2.2689424644928877
20,CCCc1c(O)c(O)c(C(=O)O)c2cc(Cc3ccccc3)c(C)cc12,4.800920000000004,0.5776190171440484,2.4142564125405848
21,CC(C)C[C@H](N)c1nnc(S(=O)(=O)Cc2ccc(F)cc2)o1,2.2285000000000004,0.8731676200075564,2.9560479665676542
22,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,2.5349000000000004,0.7993674496203518,2.7092694799437087
23,CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,2.622300000000001,0.7654105887487519,2.851113682096001
24,Nc1ccc(-c2nc3ccc(O)cc3s2)cc1,3.251100000000001,0.6438476525668657,1.9802398942424393
25,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(N)nc12,2.2983,0.39100671191290765,3.272481999403693
26,N#Cc1cnn2c(N)cc(-c3ccccc3)nc12,1.8501799999999997,0.6975681953089574,2.287492940784814
27,COc1ccc(CN2CCc3c([nH]c4ccccc34)C2)cc1OC,3.743400000000002,0.7948672954598044,2.0245607160779304
