,smiles,logP,qed,SAS
0,Cc1cccc(Oc2cc(CN3CCC[C@H](n4cc(C)c(=O)[nH]c4=O)C3)ccc2C(=O)O)c1,3.481040000000001,0.5970724333910205,2.8622855555234334
1,CC(C)Cc1ccc(C(C)C(=O)NS(C)(=O)=O)cc1,2.0644,0.8994084644413987,2.5283040144438758
2,COc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,4.408100000000004,0.5822513270847504,2.5230693075445743
3,N=C(N)c1cc2c(I)cccc2s1,2.789970000000001,0.4748762235141446,2.6342128269319023
4,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1.4230200000000002,0.849523695002097,2.150688320970991
5,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1.8468000000000002,0.4865420212105028,3.481037185970772
6,c1ccc([C@H]2CN3CCSC3=N2)cc1,2.1460999999999997,0.6962524977611555,2.9495429972708376
7,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,2.0687999999999995,0.879014098757541,2.4946678203111112
8,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1.55042,0.7846896255721666,2.162042167124836
9,CCC(Oc1ccc(C(F)(F)F)cc1-c1ccc(S(=O)(=O)CC)cc1C)C(=O)O,4.716420000000004,0.6877637285521094,2.8606722881448814
10,COc1ccccc1OCC(O)CO,0.4272000000000001,0.7198499687675641,2.100741053061201
11,OCC[C@@]1(c2ccc(Cl)c(Cl)c2)CCCNC1,2.9970000000000008,0.8876881121205364,3.008825421990684
12,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0.9180999999999995,0.6618093940597772,4.639900671945181
13,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1.2575999999999998,0.8533555071280713,2.2113109944374756
14,CCNCc1cnc(-c2ccc(C(=O)Nc3ccccc3N)cc2)s1,3.754100000000002,0.5902889634329741,2.1144993130997207
15,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](OP(=O)(O)O)C1CC1,5.042900000000005,0.2790326150305901,3.3505450242516632
16,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,2.3760000000000003,0.5830459262462236,3.1360863552269924
17,c1ccc(OCC2CNCCO2)cc1,1.0537999999999998,0.778101573440752,2.428156184084024
18,COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](O)C3)c2c1,0.35600000000000087,0.43856034077869144,3.6360094482275196
19,N#Cc1ccc(Cl)cc1O[C@H](CCN)c1ccccc1,3.6805800000000017,0.911906721794547,2.6040204857439946
20,CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,4.4128000000000025,0.37157186896013805,3.154977014123708
21,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,2.734400000000001,0.6113669325066001,3.054888542720498
22,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,-0.15785999999999956,0.22915378047111487,3.4238055389811812
23,Cc1ncc([N+](=O)[O-])n1CCO,0.09201999999999994,0.5158680082581498,2.6487954075616837
24,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCCC4)c3)c2s1,2.7567000000000013,0.4266552828531554,2.9722026078251993
25,Oc1c2ncc3ccccc3c2nn1-c1ccccc1,3.279300000000002,0.5717675735113271,2.234132744543979
26,CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc1ccc(OC)cc1,2.910700000000002,0.45397435799900643,3.3494603491823884
27,O=c1ccnc2ccccn12,0.6944999999999999,0.5477639250276819,2.146751778604921
28,O=C(Nc1ccccc1)Nc1ccccc1C(=O)O,3.0288000000000004,0.7893456678175307,1.4434002255757985
29,CC(=O)Nc1nc(C)c(-c2cnc(F)c(NS(=O)(=O)c3sc(C)nc3C)c2)s1,3.4851600000000014,0.5860774230374848,2.9524907430432297
30,Cc1ccc2c(c1)c(-c1ccnc3c(F)cccc13)c(C)n2CC(=O)O,4.697040000000003,0.5839037063333214,2.3541951375142407
31,N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,3.707480000000002,0.931747590868824,2.094221091655154
32,C=CCc1ccccc1OCC(O)CNC(C)C,2.1528,0.6936807740895572,2.603903112295889
33,O=C(N[C@@H](Cc1ccc(OCCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl,4.695100000000004,0.3387203578808128,2.6468786498690324
34,O=C(O)c1ccccc1O,1.0903999999999998,0.6102585058580265,1.4251103923165402
35,O=C(N[C@@H](Cc1ccc(OCCNc2nc3ccccc3[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,4.786300000000003,0.2268698901978553,2.7884014414009926
36,CNC(=O)c1ccc(-c2cc(C(=O)N[C@H]3CCCNC3)c(NC(N)=O)s2)cc1,1.7470999999999997,0.52320713601183,2.8935199631964323
37,O=Cc1ccccc1B(O)O,-0.8211000000000002,0.42724201993837685,2.681634182451077
38,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)/C=C/C(=O)O,3.9158000000000017,0.4707837717683118,2.6942688508584016
39,CC1CN(C(=O)c2cc3ccccc3[nH]2)CCN1,1.6018,0.7989710066299166,2.675634177384646
40,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(C(=O)c2ccccc2)C1)C1CCCCC1,2.0804000000000005,0.6202406256861726,3.206427852434123
41,O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCOCC1,0.6742999999999992,0.42822892026893233,2.822114423376483
42,CCNC(=O)c1cc2c(-n3nc(C(F)(F)F)cc3C)c(-c3cncc(C(=O)O)c3)cnc2[nH]1,3.585720000000001,0.41974698658859366,3.0151781544429213
43,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,4.730800000000005,0.5460960608858308,2.788649654145713
44,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,-0.7975999999999985,0.44214276395859164,3.2294318548822023
45,CNC1(C)C2CCC(C2)C1(C)C,2.4206000000000003,0.632181599279575,4.56296126747378
46,NC12CCC(c3ccccc3)(CC1)CC2,2.989700000000002,0.742367238161081,3.3531744365276452
47,CCCSc1nc2ccc(NC(=O)CCC(=O)O)cc2s1,3.601700000000001,0.7607363347902046,2.136445706481714
48,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.8210000000000004,0.6564465021990212,3.8830561444173046
49,O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,1.3892999999999993,0.6795202371176087,2.580519079246928
50,Cc1nc(NC(=N)N)nc2ccccc12,1.2435899999999998,0.4782142537636497,2.274828723199521
51,COCCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,1.8969,0.30520996140352796,3.0509859720513353
52,COC(=O)c1c(O)cccc1OC/C=C/c1ccc(F)c(-c2cc(C(=O)O)no2)c1,3.7633000000000028,0.5621138137757448,2.6509696371337963
53,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1.2295199999999997,0.8173307365183631,2.1065251743119155
54,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4ccc(Cl)c(Cl)c4)c3)C2)c(=O)[nH]c1=O,3.6681200000000027,0.47422456632543014,3.0377622782847586
55,Cc1cc2nc(NC(=N)N)nc(C)c2cc1C,1.8604299999999996,0.5141809215015666,2.5025251102686497
56,CNCC[C@@H](Oc1cc(OC)ccc1C#N)c1ccccc1,3.2964800000000016,0.851497403358776,2.603681373161061
57,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1.5439999999999998,0.8747398264671755,3.097642175767634
58,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,2.3933999999999997,0.6164391834948149,2.5806209690490434
59,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,1.5593999999999992,0.8892761172918336,2.3823033356175074
60,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,1.1702999999999997,0.7751498496172248,1.989699628373197
61,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,2.5299199999999997,0.7708144759661694,2.2806390976963122
62,COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1,4.052780000000003,0.8721299909048751,2.588595114833197
63,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1,2.8882000000000003,0.21842521576433407,3.063354693240557
64,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(F)c(F)c4)CC3)CC2)cc1,3.6793200000000024,0.6876705372018648,2.4721921501153243
65,COc1ccccc1CCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,3.501800000000001,0.19350410165710777,3.055426273084163
66,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,1.1618000000000002,0.7000907484342611,3.6407581528113617
67,COc1cc(OC)c(S(=O)(=O)N(c2ccc(C)cc2)c2ccc(C)cc2)cc1NC(=O)CCC(=O)O,4.650940000000003,0.40535697847681007,2.4524396269458197
68,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,2.873800000000001,0.25861882733046543,3.147799915328638
69,CN1CCCC1c1cccnc1,1.8483,0.6261518225795569,2.499925511448076
70,OCC[C@]1(c2cc3ccccc3o2)CCCNC1,2.4364,0.872680420510066,3.1635542008299957
71,Cc1ccc(S(=O)(=O)N2N=Cc3oc(C)cc3B2O)cc1,0.6223400000000001,0.8246132285351864,3.3768205435090923
