,smiles,logP,qed,SAS
0,COc1ccc(N(C(=O)COc2ccccc2OC)S(=O)(=O)c2ccc(C)cc2)cc1,3.813120000000003,0.5287043885827135,2.0529328813212313
1,CC(CC(=O)NC1CCCC1)c1ccccc1,3.2390000000000017,0.8464922835387024,2.1673655711272612
2,O=C(CSc1nc2nc(-c3cccs3)cc(C(F)(F)F)c2c(=O)[nH]1)NCc1ccco1,4.066900000000002,0.32828408048485846,2.784830102203797
3,CCCn1c(N)c(C(=O)CSc2nc(C)cs2)c(=O)n(C)c1=O,1.2791200000000003,0.6194662103020169,2.570752676199639
4,O=[N+]([O-])c1ccc(C2CCCC/C2=N\OCc2cccc(F)c2)c([N+](=O)[O-])c1,4.872500000000004,0.5187445149645432,3.082644403313277
5,COc1ccc(Oc2c(C=O)c3ccccc3n2C)cc1,3.7917000000000023,0.6830194109938801,2.1543643896629394
6,COc1ccc(/C=C2\NC(=S)N(CC3CCCO3)C2=O)c(OC)c1,1.9404,0.6482204499719374,2.9081732052261184
7,COc1ccccc1CNc1nc(-c2ccc3c(c2)OCO3)nc2ccccc12,4.646200000000003,0.5396153666693281,2.1194931862797226
8,CC(C)(C)n1nc(C2CC2)cc1NC(=O)Nc1ccc(Cl)cc1,4.8129000000000035,0.8466717989187358,2.2765375751716377
9,Cc1ccccc1-c1nccc(-n2ccnc2)n1,2.63772,0.6866426219874746,2.1964006219280545
10,Cc1ccc(CNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1,2.712620000000001,0.6692434426607471,2.6864567989703243
11,Cc1ccc(NC(=O)N/C=C/c2ccco2)cc1C,3.6888400000000017,0.8795356147185595,2.3502771486527223
12,Cc1c(OCC(F)(F)F)ccnc1CSc1nc2ccccc2[nH]1,4.499720000000003,0.6863615952461455,2.480316061908571
13,CN(C)c1ccc(-c2cncnc2NCc2cccs2)cc1,3.883200000000002,0.7761690848671787,2.2668904244944486
14,Cc1sc(NC(=O)c2ccco2)c(C(c2cccnc2)N2CCCC2)c1C,4.790440000000004,0.6902280490734205,2.9273148315739483
15,O=C(CSc1nc2ccccc2c(=O)n1CCCO)NCc1ccccc1,2.1874000000000002,0.4601273102135149,1.9486040683468957
16,Cc1ccc2c(c1)N(CC(=O)NC1CCCc3ccccc31)C(=O)CO2,2.914220000000001,0.925921384597858,2.6428630219214817
17,CCOC(=O)c1c(NC(=O)c2c(Br)cnn2C)c(C#N)nn1-c1ccccc1,2.6689800000000012,0.6067837855803871,2.7532607991005325
18,Cc1[nH][nH]c(=O)c1C(c1c(C)[nH][nH]c1=O)c1cn(Cc2cccc3ccccc23)c2ccccc12,4.672640000000003,0.2984781569459985,2.954257094015528
19,Cc1cc(NC(=O)c2c(F)cccc2F)n(-c2nc3ccccc3[nH]2)n1,3.5875200000000014,0.590981386322117,2.3063625455967163
20,Cn1c(=O)n(C)c2cc(/C=N/n3cnnc3)ccc21,0.3506999999999989,0.6211392293508133,2.763195097370671
21,CCOC(=O)C1C(=O)C=C(c2ccc(NS(C)(=O)=O)cc2)CC1c1ccco1,2.9704000000000015,0.5875582604395267,3.2917458500141494
22,COc1ccc(CNc2cc(-c3cccc(C#N)c3)ncn2)c(OC)c1,3.6445800000000013,0.7337960357015975,2.220923643309815
23,Cc1ccc2c(c1)N(CCC(=O)NCc1ccc3c(c1)OCO3)C(=O)CO2,2.15562,0.8751552156389703,2.240951405625003
24,O=C1CC(c2cccs2)c2cc3c(cc2N1)OCO3,2.9509000000000007,0.868637806686662,2.9803613551032164
25,CCOC(=O)C1=C(CSc2nc(-c3ccccc3)ccc2C#N)OC(N)=C(C#N)C1c1ccc(OC)cc1,5.046060000000003,0.3176410546550388,3.1944967301138742
26,O=C(NCCc1ccc(Cl)cc1)C1CCN(S(=O)(=O)N2CCC3(CC2)OCCO3)CC1,1.7943999999999993,0.6830306989355519,2.967349038998851
27,CCCCN1C2=C(C(=O)CCC2)C(c2ccc(Cl)c(Cl)c2)C2=C1c1ccccc1C2=O,6.807400000000007,0.5116794709894479,3.1449219843119662
28,COc1ccccc1CNc1ncncc1-c1ccccc1CN(C)C,3.8259000000000025,0.7032159372587872,2.219808566386739
29,S=C(Nc1ccccc1)Nc1nccs1,2.952000000000001,0.7847246025593588,1.8633366153074142
30,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1,5.889820000000004,0.40906666836966543,2.56744959834905
31,c1ccc2c(CSCCc3ccncc3)cccc2c1,4.710700000000003,0.6272512269716918,1.9414881030837456
32,O=c1c2ccccc2c(-c2ccccc2)nn1Cc1ccc(Cl)cc1,4.765200000000003,0.5355042705739168,1.772873364733016
33,O=C1N/C(=C\c2ccc(N3CCOCC3)c(F)c2)C(=O)N1Cc1ccccc1,2.755200000000001,0.6535584065581803,2.272634895090013
34,C#C[C@]1(O)CC[C@@H]2[C@H]3CCC4=Cc5oncc5C[C@]4(C)[C@@H]3CC[C@@]21C,4.221000000000004,0.7210430866196731,4.6919596816135005
35,CCC(C)(C)n1nnnc1C(c1cc2cc3c(cc2[nH]c1=O)OCO3)N1CCCCC1,2.963700000000001,0.6722730152919884,3.25170858956065
36,CCOP(=O)(OCC)c1nc(/C=C/c2ccccc2)oc1NCc1ccccc1,5.348500000000005,0.45276380515611897,2.717642394048699
37,COc1ccc(/C(C)=N/NC(=O)c2ccc(CSc3cccc4cccnc34)cc2)cc1OC,5.698300000000005,0.20278192754792093,2.2931916104763914
38,O=C(CSCc1cccc(Br)c1)N/N=C/c1ccc2c(c1)OCO2,3.561300000000001,0.5878394544789873,2.272432584209799
39,O=C(c1ccc(Br)cc1)c1cc([N+](=O)[O-])ccc1N1CCCCC1,4.578600000000003,0.436373704170433,1.9917382338542726
40,COc1cccc(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,4.312500000000003,0.5854148534322092,1.98435096798514
41,C=CCNc1oc(/C=C/c2ccccc2)nc1C#N,3.314580000000001,0.8279299967548791,2.6977504819860556
42,CCOc1ccc(/C=C/C(=O)c2c(O)c3ccccc3oc2=O)cc1,3.7934000000000028,0.4356258963695902,2.1724752881809763
43,CCN(CC)S(=O)(=O)c1cc(C(=O)OC)ccc1Cl,2.1571,0.7820334186914013,1.9238861742937488
44,O=Nc1c(O)n(Cc2ccc(Cl)cc2)c2ccccc12,4.446500000000003,0.7233760899243824,2.2858477791971055
45,CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccco1)c1ccc(C(=O)OC)cc1,4.3636000000000035,0.7143144366343976,3.312552055418802
46,COc1cccc(NC(=O)CSc2nc3ccccc3cc2Cc2ccccc2)c1,5.565000000000005,0.40206257003572293,2.022424906864064
47,O=c1cnc2cnc(Oc3cccc(Cl)c3)nc2n1C1CC1,2.9671000000000003,0.7430280074737422,2.495064016527417
48,COc1cccc(Cn2c(=O)c(C)nc3cnc(OC)nc32)c1,1.5604199999999997,0.7272160860140349,2.2962098321454327
49,CCCCC1(C)OC(=O)C(=Cc2ccc(N(CC)CC)cc2)C(=O)O1,3.9226000000000028,0.4257716272711561,2.7200224736348364
50,COC(=O)N1N=C(c2ccccc2)CC1(O)C(F)(F)F,2.113700000000001,0.8605898016749747,2.9659752765672067
51,c1csc(CNc2cc(-c3ccoc3)ncn2)c1,3.4102000000000015,0.7778018861013657,2.523382092658581
52,O=c1c(-c2nnc(SCc3ccc(Cl)cc3Cl)o2)cccn1Cc1ccccc1,5.545700000000004,0.3653799046608573,2.3038237127300167
53,O=C(N/N=C\c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccc(Br)o1,4.658700000000003,0.3662648370714775,2.2393081075144465
54,CSc1nc(C)c(CCOC(=O)c2cccc(C)c2)c(=O)[nH]1,2.50814,0.5208555460543816,2.4074378590783088
55,Cc1nc2c(C#N)c[nH]n2c(=O)c1Cc1ccccc1,1.7934999999999999,0.7664857462358422,2.4809473743388075
56,COc1ccc2c(c1[N+](=O)[O-])CCC/C2=N/OC(=O)c1ccccc1SC,4.222700000000003,0.3306091717570519,2.688096407182151
57,Cc1ccccc1-c1nc(CS(=O)CC(=O)NCCN2CCN(Cc3ccccc3)CC2)c(C)o1,3.141140000000001,0.4666165668411829,2.9487409722463855
58,Cc1ccc(OC(=O)c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)cc1,2.9590200000000015,0.36765391973337186,1.9811779967400227
59,c1ccc(CNc2ccnc(-c3ccc4c(c3)OCO4)n2)cc1,3.4844000000000017,0.7994201974831286,2.036664187689553
60,COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cncnc32)c1,2.910400000000001,0.5692267345649982,2.1350622829859276
61,Cc1ccccc1NC(=O)/C(=C/c1ccccc1)c1ccccc1,5.174320000000004,0.5220170866070093,1.7561708259680398
62,COc1ccc(CNc2cc(-c3ccccc3C)ncn2)c(OC)c1,4.0813200000000025,0.7353907177327252,2.0723396977151047
63,NC[C@H](CC(=O)O)c1ccc(Cl)cc1,1.857,0.8026316327602355,2.3814925634940884
64,CCC/C=C(\CCC)C(NC(=O)c1ccccc1)c1ccc(C(=O)OC)cc1,5.470900000000005,0.46411830994902004,2.72962356592282
65,CS(=O)(=O)N(CC(=O)N/N=C/c1cccs1)c1cccc(Cl)c1Cl,2.9712000000000023,0.5919038396531023,2.504539796997012
66,Cc1ccc(COc2coc(CO)cc2=O)cc1,2.01952,0.8961625269979044,2.110862484815444
67,CCCCNC(=O)C1C2C=CC3(CN(Cc4ccccc4Cl)C(=O)C13)O2,2.5383000000000004,0.6145844087842696,4.697154968971551
68,CC(=O)c1cccc(NS(=O)(=O)c2ccc(N/C=C\C(=O)c3ccc(F)cc3)cc2)c1,4.6376000000000035,0.3949371814174869,2.1899747911355547
69,Cc1nn(C)c(Oc2ccc(Cl)cc2)c1C(=O)Nc1ccc(F)cc1F,4.704720000000002,0.7163101733438759,2.1673525663867377
70,N#CC1=C(N)OC2=C(CC/C2=C\c2ccccc2)C1c1ccccc1,4.625780000000003,0.8753329681848941,2.9725020415533248
71,NCCCCCCNS(=O)(=O)c1cccc2ccccc12,2.637200000000001,0.7364360066798387,1.89393438966294
72,CC(C)(C)c1ccc(C(=O)NCc2ccc(Cl)cc2)cc1,4.5675000000000034,0.883914702830914,1.5530385806443707
73,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4cccc5ccccc45)c3C[C@H]2CN1C(=O)c1ccccc1,6.492000000000008,0.19139645127100374,3.9452160366766025
74,Cc1ccc(-c2csc(N/N=C/c3ccco3)n2)cc1,4.157520000000003,0.5775684658057013,2.2017069296808778
75,C=CCNc1nc(SCC=C)nc2ccsc12,3.567300000000002,0.49102811787794703,2.974794996283256
76,O=C(NC1CCCC1)c1cccnc1N1CCCCCC1,3.134400000000002,0.9286640931071323,1.9476964740301845
77,N#Cc1c(N)nc2c(c1-c1cccc(O)c1)CCCCCC2,3.5670800000000016,0.8416503578776002,2.375855225318624
78,CCCCn1nnnc1SCC(=O)c1cc(Cl)ccc1OC,3.1102000000000016,0.5429240918244169,2.1793580966408523
79,CCn1c2ccccc2c2cc(N=C3SC(CC(=O)Nc4ccccc4OC)C(=O)N3C)ccc21,5.413100000000005,0.39524607398188544,2.9815539029394564
80,COc1ccc(-n2ccnc2SCC(=O)Nc2ccccc2)cc1,3.6117000000000017,0.6971418041005002,1.8276486281658428
81,COc1ccc(NC(=O)N2CCC3(CC2)CCN(S(C)(=O)=O)CC3)cc1,2.3647,0.8717639774602307,2.6883538459467715
82,C=CCN1C(=O)c2ccccc2Sc2ccc(C(=O)N3CCC4(CC3)OCCO4)cc21,3.9631000000000034,0.6819086770837872,3.1413175437525247
83,Cc1ccccc1NS(=O)(=O)c1cc(C(=O)Nc2cccc(N(C)S(C)(=O)=O)c2)ccc1C,3.752340000000003,0.5270339698397379,2.2086902761673493
84,Cc1cc(Cl)ccc1Oc1ncc(-c2ccc(Cl)cc2)cn1,5.551120000000004,0.6308893666498699,2.0064706099340093
85,CC[C@@H](CO)NC(=O)[C@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,1.9351,0.8831423888921254,3.8666082340421033
86,O=C1c2ccccc2CCC12N=NCC2c1ccccc1,3.8039000000000023,0.7806476893076149,3.7076761209633684
87,N#Cc1ccccc1Sc1ccccc1N,3.2916800000000013,0.7992430310788123,2.057418709462045
88,COc1cccc(OCC(=O)NC2CCCCC2)c1,2.522900000000001,0.8876539637251278,1.6776262861818587
89,CCOc1ccccc1C1C(C#N)=C(N)Oc2n[nH]c(CC)c21,2.5889800000000003,0.9043352236205239,3.066355269928696
90,Cn1cccc1C(=O)N1CCC2(CCCN(c3ccccc3)C2)CC1,3.547900000000002,0.838343972367054,2.800576435652376
91,CC1=C(C#N)C(Nc2ccc(Cl)cn2)(C(F)(F)F)C(=O)N1,2.375379999999999,0.8778386332795909,3.43241482321966
92,COC(=O)c1ccccc1NC(=O)c1ccc(Cn2cc(Cl)cn2)o1,3.2167000000000012,0.7066971113194156,2.1898863391018857
